RoutingID,RoutingType,DesNetwork,DesMsgID,DesMsgName,DesSigName,DesSigStartbit,DesSigLength,DesMuxedValue,SrcNetwork,SrcMsgID,SrcMsgName,SrcSigName,SrcSigStartbit,SrcSigLength,SrcMuxedValue,SigConversionID
DIA6085508_BOD6085508,Msg,Diag_CAN,0x608,ACM_DiagResp,ACM_DiagRespData6,55,8,,Body_CAN,0x608,ACM_DiagResp,ACM_DiagRespData6,55,8,,SCF0
DIA6086308_BOD6086308,Msg,Diag_CAN,0x608,ACM_DiagResp,ACM_DiagRespData7,63,8,,Body_CAN,0x608,ACM_DiagResp,ACM_DiagRespData7,63,8,,SCF0
DIA6090708_BOD6090708,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData0,7,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData0,7,8,,SCF0
DIA6091508_BOD6091508,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData1,15,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData1,15,8,,SCF0
DIA6092308_BOD6092308,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData2,23,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData2,23,8,,SCF0
DIA6093108_BOD6093108,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData3,31,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData3,31,8,,SCF0
DIA6093908_BOD6093908,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData4,39,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData4,39,8,,SCF0
DIA6094708_BOD6094708,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData5,47,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData5,47,8,,SCF0
DIA6095508_BOD6095508,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData6,55,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData6,55,8,,SCF0
DIA6096308_BOD6096308,Msg,Diag_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData7,63,8,,Body_CAN,0x609,CCUF_DiagResp,CCUF_DiagRespData7,63,8,,SCF0
DIA60D0708_INF60D0708,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData0,7,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData0,7,8,,SCF0
DIA60D1508_INF60D1508,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData1,15,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData1,15,8,,SCF0
DIA60D2308_INF60D2308,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData2,23,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData2,23,8,,SCF0
DIA60D3108_INF60D3108,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData3,31,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData3,31,8,,SCF0
DIA60D3908_INF60D3908,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData4,39,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData4,39,8,,SCF0
DIA60D4708_INF60D4708,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData5,47,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData5,47,8,,SCF0
DIA60D5508_INF60D5508,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData6,55,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData6,55,8,,SCF0
DIA60D6308_INF60D6308,Msg,Diag_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData7,63,8,,Info_CAN,0x60d,HUD_DiagResp,HUD_DiagRespData7,63,8,,SCF0
DIA60E0708_BOD60E0708,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData0,7,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData0,7,8,,SCF0
DIA60E1508_BOD60E1508,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData1,15,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData1,15,8,,SCF0
DIA60E2308_BOD60E2308,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData2,23,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData2,23,8,,SCF0
DIA60E3108_BOD60E3108,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData3,31,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData3,31,8,,SCF0
DIA60E3908_BOD60E3908,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData4,39,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData4,39,8,,SCF0
DIA60E4708_BOD60E4708,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData5,47,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData5,47,8,,SCF0
DIA60E5508_BOD60E5508,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData6,55,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData6,55,8,,SCF0
DIA60E6308_BOD60E6308,Msg,Diag_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData7,63,8,,Body_CAN,0x60e,ETG_DiagResp,ETG_DiagRespData7,63,8,,SCF0
DIA60F0708_CHA60F0708,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData0,7,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData0,7,8,,SCF0
DIA60F1508_CHA60F1508,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData1,15,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData1,15,8,,SCF0
