RoutingID,RoutingType,DesNetwork,DesMsgID,DesMsgName,DesSigName,DesSigStartbit,DesSigLength,DesMuxedValue,SrcNetwork,SrcMsgID,SrcMsgName,SrcSigName,SrcSigStartbit,SrcSigLength,SrcMuxedValue,SigConversionID
PWT1091502_BOD1091502,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_STAT_HazardWarn,15,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_STAT_HazardWarn,15,2,,SCF0
PWT1091702_BOD1091702,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_STAT_FuelPumpCutOFF,17,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_STAT_FuelPumpCutOFF,17,2,,SCF0
PWT1091902_BOD1091902,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_FollowMeHomeActive,19,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_FollowMeHomeActive,19,2,,SCF0
PWT1092102_BOD1092102,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_STAT_Horn,21,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_STAT_Horn,21,2,,SCF0
PWT1092302_BOD1092302,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_STAT_Autowiping,23,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_STAT_Autowiping,23,2,,SCF0
PWT1092502_BOD1092502,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_TurnIndicator,25,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_TurnIndicator,25,2,,SCF0
PWT1092702_BOD1092702,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_WelcomeActive,27,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_WelcomeActive,27,2,,SCF0
PWT1092902_BOD1092902,Msg,PT_CAN,0x109,BCM_SwitchSts,BCM_HighBeam,29,2,,Body_CAN,0x109,BCM_SwitchSts,BCM_HighBeam,29,2,,SCF0
PWT1093302_BOD1093302,Msg,PT_CAN,0x109,BCM_SwitchSts,ACM_Seat_Belt_Status_3rd_Row_Pas,33,2,,Body_CAN,0x109,BCM_SwitchSts,ACM_Seat_Belt_Status_3rd_Row_Pas,33,2,,SCF0
PWT1093502_BOD1093502,Msg,PT_CAN,0x109,BCM_SwitchSts,ACM_Seat_Belt_Status_3rd_Row_Dri,35,2,,Body_CAN,0x109,BCM_SwitchSts,ACM_Seat_Belt_Status_3rd_Row_Dri,35,2,,SCF0
PWT10A0708_BOD10A0708,Msg,PT_CAN,0x10a,BCM_VOLTAGE,CHKSM_BCM_VOLTAGE,7,8,,Body_CAN,0x10a,BCM_VOLTAGE,CHKSM_BCM_VOLTAGE,7,8,,SCF0
PWT10A1104_BOD10A1104,Msg,PT_CAN,0x10a,BCM_VOLTAGE,ALIVE_BCM_VOLTAGE,11,4,,Body_CAN,0x10a,BCM_VOLTAGE,ALIVE_BCM_VOLTAGE,11,4,,SCF0
PWT10A2314_BOD10A2314,Msg,PT_CAN,0x10a,BCM_VOLTAGE,UBatt,23,14,,Body_CAN,0x10a,BCM_VOLTAGE,UBatt,23,14,,SCF0
PWT10A3908_BOD10A3908,Msg,PT_CAN,0x10a,BCM_VOLTAGE,LV_Batt_Temp,39,8,,Body_CAN,0x10a,BCM_VOLTAGE,LV_Batt_Temp,39,8,,SCF0
PWT10A4708_BOD10A4708,Msg,PT_CAN,0x10a,BCM_VOLTAGE,LV_SOC,47,8,,Body_CAN,0x10a,BCM_VOLTAGE,LV_SOC,47,8,,SCF0
PWT10A5516_BOD10A5516,Msg,PT_CAN,0x10a,BCM_VOLTAGE,LV_Batt_Current,55,16,,Body_CAN,0x10a,BCM_VOLTAGE,LV_Batt_Current,55,16,,SCF0
PWT1120708_BOD1120708,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,CHKSM_BCM_CLAMP_STAT,7,8,,Body_CAN,0x112,BCM_CLAMP_STAT,CHKSM_BCM_CLAMP_STAT,7,8,,SCF0
PWT1121104_BOD1121104,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,ALIVE_BCM_CLAMP_STAT,11,4,,Body_CAN,0x112,BCM_CLAMP_STAT,ALIVE_BCM_CLAMP_STAT,11,4,,SCF0
PWT1121302_BOD1121302,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,RemoteFunctionState,13,2,,Body_CAN,0x112,BCM_CLAMP_STAT,RemoteFunctionState,13,2,,SCF0
PWT1121502_BOD1121502,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,STAT_BLS,15,2,,Body_CAN,0x112,BCM_CLAMP_STAT,STAT_BLS,15,2,,SCF0
PWT1121702_BOD1121702,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_50_L,17,2,,Body_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_50_L,17,2,,SCF0
PWT1121902_BOD1121902,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,Clamp50AdviceRemoteStart,19,2,,Body_CAN,0x112,BCM_CLAMP_STAT,Clamp50AdviceRemoteStart,19,2,,SCF0
